last_updated,entity_id,state
2023-01-16 14:23:36.864299,sensor.cph2197_battery_level,92
2023-01-16 14:23:36.865317,sensor.cph2197_battery_temperature,23.5
2023-01-16 14:23:36.866171,sensor.cph2197_battery_power,0.0
2023-01-16 14:23:41.581735,sensor.cph2197_battery_power,0.0
2023-01-16 14:36:15.558193,device_tracker.cph2197,home
2023-01-16 14:36:15.911866,sensor.cph2197_battery_level,91
2023-01-16 14:36:15.915608,sensor.cph2197_battery_temperature,26.5
2023-01-16 14:36:15.916560,sensor.cph2197_battery_power,0.0
2023-01-16 14:38:42.539837,sensor.cph2197_battery_temperature,25.8
2023-01-16 14:38:42.540883,sensor.cph2197_battery_power,0.0
2023-01-16 14:39:25.983772,device_tracker.cph2197,home
2023-01-16 14:39:26.314113,sensor.cph2197_battery_temperature,26.2
2023-01-16 14:39:26.315117,sensor.cph2197_battery_power,0.0
2023-01-16 14:41:38.340193,device_tracker.cph2197,home
2023-01-16 14:41:38.629797,sensor.cph2197_battery_temperature,27.5
2023-01-16 14:41:38.630859,sensor.cph2197_battery_power,0.0
2023-01-16 14:48:32.532628,sensor.cph2197_battery_level,90
2023-01-16 14:48:32.533680,sensor.cph2197_battery_temperature,28.5
2023-01-16 14:48:32.534546,sensor.cph2197_battery_power,0.0
2023-01-16 14:56:57.856927,device_tracker.cph2197,home
2023-01-16 14:56:58.227743,sensor.cph2197_battery_temperature,24.9
2023-01-16 14:56:58.229937,sensor.cph2197_battery_power,0.0
2023-01-16 14:58:37.271956,device_tracker.cph2197,home
2023-01-16 15:01:51.430582,device_tracker.cph2197,home
2023-01-16 15:01:51.709381,sensor.cph2197_battery_temperature,24.5
2023-01-16 15:01:51.710440,sensor.cph2197_battery_power,0.0
2023-01-16 15:08:36.036011,device_tracker.cph2197,home
2023-01-16 15:08:36.296805,sensor.cph2197_battery_level,89
2023-01-16 15:08:36.297875,sensor.cph2197_battery_temperature,25.9
2023-01-16 15:08:36.298731,sensor.cph2197_battery_power,0.0
2023-01-16 15:10:23.490820,device_tracker.cph2197,home
2023-01-16 15:11:59.004117,device_tracker.cph2197,home
2023-01-16 15:11:59.422011,sensor.cph2197_battery_temperature,27.0
2023-01-16 15:11:59.424420,sensor.cph2197_battery_power,0.0
2023-01-16 15:17:15.557792,device_tracker.cph2197,home
2023-01-16 15:17:15.787013,sensor.cph2197_battery_temperature,28.3
2023-01-16 15:17:15.788060,sensor.cph2197_battery_power,0.0
2023-01-16 15:18:22.750851,sensor.cph2197_battery_temperature,28.4
2023-01-16 15:18:22.751919,sensor.cph2197_battery_power,0.0
2023-01-16 15:22:55.895298,device_tracker.cph2197,home
2023-01-16 15:22:56.263202,sensor.cph2197_battery_level,88
2023-01-16 15:22:56.264233,sensor.cph2197_battery_temperature,29.1
