last_updated,entity_id,state
2023-01-16 16:04:41.449870,device_tracker.sm_a336b,Cate Home
2023-01-16 16:06:14.535717,device_tracker.sm_a336b,Cate Home
2023-01-16 16:08:14.524807,sensor.sm_a336b_battery_temperature,18.0
2023-01-16 16:08:14.527266,sensor.sm_a336b_battery_power,-0.01
2023-01-16 16:08:19.616252,device_tracker.sm_a336b,Cate Home
2023-01-16 16:08:46.854434,sensor.sm_a336b_battery_level,96
2023-01-16 16:08:46.855471,sensor.sm_a336b_battery_temperature,18.3
2023-01-16 16:08:46.856317,sensor.sm_a336b_battery_power,0.0
2023-01-16 16:09:15.974190,device_tracker.sm_a336b,Cate Home
2023-01-16 16:11:07.863137,device_tracker.sm_a336b,Cate Home
2023-01-16 16:11:23.353801,device_tracker.sm_a336b,Cate Home
2023-01-16 16:14:21.144881,device_tracker.sm_a336b,Cate Home
2023-01-16 16:15:02.653203,device_tracker.sm_a336b,Cate Home
2023-01-16 16:20:07.599571,device_tracker.sm_a336b,Cate Home
2023-01-16 16:33:22.405042,sensor.sm_a336b_battery_temperature,17.2
2023-01-16 16:33:22.406070,sensor.sm_a336b_battery_power,0.0
2023-01-16 16:36:59.384794,device_tracker.sm_a336b,Cate Home
2023-01-16 16:39:23.867310,device_tracker.sm_a336b,Cate Home
2023-01-16 16:39:31.243903,device_tracker.sm_a336b,Cate Home
2023-01-16 16:39:36.629850,device_tracker.sm_a336b,Cate Home
2023-01-16 16:44:12.604764,device_tracker.sm_a336b,Cate Home
2023-01-16 16:44:12.910827,sensor.sm_a336b_battery_power,0.0
2023-01-16 16:44:54.594814,device_tracker.sm_a336b,Cate Home
2023-01-16 16:47:19.515813,device_tracker.sm_a336b,Cate Home
2023-01-16 16:48:23.281092,sensor.sm_a336b_battery_temperature,16.9
2023-01-16 16:48:23.282090,sensor.sm_a336b_battery_power,0.0
2023-01-16 16:50:13.738765,device_tracker.sm_a336b,Cate Home
2023-01-16 16:56:00.227987,device_tracker.sm_a336b,Cate Home
2023-01-16 17:01:27.818403,device_tracker.sm_a336b,Cate Home
2023-01-16 17:06:59.380953,device_tracker.sm_a336b,Cate Home
2023-01-16 17:11:47.270189,sensor.sm_a336b_battery_level,95
2023-01-16 17:11:47.317431,sensor.sm_a336b_battery_power,0.0
2023-01-16 17:12:39.458855,device_tracker.sm_a336b,Cate Home
2023-01-16 17:17:48.936595,device_tracker.sm_a336b,Cate Home
2023-01-16 17:18:01.184992,device_tracker.sm_a336b,Cate Home
2023-01-16 17:23:33.075898,device_tracker.sm_a336b,Cate Home
2023-01-16 17:27:52.515314,sensor.sm_a336b_battery_power,0.0
2023-01-16 17:29:04.240452,device_tracker.sm_a336b,Cate Home
2023-01-16 17:29:47.248203,device_tracker.sm_a336b,Cate Home
2023-01-16 17:31:15.955332,device_tracker.sm_a336b,Cate Home
2023-01-16 17:31:16.823139,sensor.sm_a336b_battery_power,0.0
2023-01-16 17:31:40.777114,sensor.sm_a336b_battery_power,0.0
2023-01-16 17:31:52.336386,device_tracker.sm_a336b,Cate Home
2023-01-16 17:31:52.830071,sensor.sm_a336b_battery_temperature,17.7
2023-01-16 17:31:52.831039,sensor.sm_a336b_battery_power,0.0
2023-01-16 17:35:17.899398,device_tracker.sm_a336b,Cate Home
2023-01-16 17:40:05.747588,device_tracker.sm_a336b,Cate Home
2023-01-16 17:51:08.177765,device_tracker.sm_a336b,Cate Home
2023-01-16 17:53:30.187233,sensor.sm_a336b_battery_temperature,16.5
2023-01-16 17:53:30.245602,sensor.sm_a336b_battery_power,0.0
2023-01-16 17:56:34.142748,device_tracker.sm_a336b,Cate Home
2023-01-16 17:56:39.814379,device_tracker.sm_a336b,Cate Home
2023-01-16 17:58:44.064138,device_tracker.sm_a336b,Cate Home
2023-01-16 17:58:54.089742,sensor.sm_a336b_battery_power,-0.01
2023-01-16 17:59:00.367776,device_tracker.sm_a336b,Cate Home
2023-01-16 17:59:00.483813,sensor.sm_a336b_battery_power,0.0
2023-01-16 18:01:02.723822,device_tracker.sm_a336b,Cate Home
2023-01-16 18:01:03.186269,sensor.sm_a336b_battery_level,94
2023-01-16 18:01:03.187343,sensor.sm_a336b_battery_temperature,17.4
2023-01-16 18:01:03.188197,sensor.sm_a336b_battery_power,0.0
2023-01-16 18:02:09.158925,device_tracker.sm_a336b,Cate Home
2023-01-16 18:02:34.929777,device_tracker.sm_a336b,Cate Home
2023-01-16 18:07:38.387953,device_tracker.sm_a336b,Cate Home
2023-01-16 18:07:45.416916,device_tracker.sm_a336b,Cate Home
