time,app_me020666666666666667mory,battery_power,last_update_trigger,light_sensor,active_notification_count,pressure_sensor,battery_temperature,screen_brightness,device_locked,wifi_link_speed,interactive,doze_mode,battery_level,wifi_signal_strength,total_tx_gb,wifi_frequency,app_rx_gb,app_tx_gb,last_used_app,total_rx_gb,detected_activity,proximity_sensor,steps_sensor,headphones,volume_level_call,volume_level_music,volume_level_accessibility,music_active,wifi_connection,network_type,mobile_rx_gb,mobile_tx_gb,audio_mode,phone_state,volume_level_system,bluetooth_connection,bluetooth_state,battery_state,is_charging,charger_type,battery_health,ble_transmitter,do_not_disturb_sensor,screen_off_timeout,speakerphone,mobile_data,wifi_state,power_save,device_id
2023-01-28 21:15:00,0.033,-0.002,android.intent.action.SCREEN_OFF,55.833333333333336,5,0,23.98,27,off,0,on,off,16.0,-1,1.422,0,0.0571,0.0309,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-28 21:30:00,0.018,-0.002,android.intent.action.SCREEN_OFF,26,6,0,26.5,27,off,0,on,off,26,-1,1.422,0,0.0571,0.0309,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-28 21:45:00,0.021,-0.002,android.intent.action.SCREEN_OFF,26,6,0,29.8,27,off,0,on,off,45,-1,1.422,0,0.0571,0.0309,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-28 22:00:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-28 22:15:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-28 22:30:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-28 22:45:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-28 23:00:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-28 23:15:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-28 23:30:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-28 23:45:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 00:00:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 00:15:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 00:30:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 00:45:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 01:00:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 01:15:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 01:30:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 01:45:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 02:00:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 02:15:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 02:30:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 02:45:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 03:00:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 03:15:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 03:30:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 03:45:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 04:00:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 04:15:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 04:30:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 04:45:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 05:00:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 05:15:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 05:30:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 05:45:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 06:00:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 06:15:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 06:30:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 06:45:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 07:00:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 07:15:00,0.02222222222222222,-0.004,android.intent.action.SCREEN_ON,62.0,3.0,0,30.933333333333334,15,off,0,on,off,56.5,-1,1.423,0,0.0572,0.031,com.whatsapp,45.24166666666667,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.0084999999999997,0.137,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 07:30:00,0.021,-0.01,android.intent.action.SCREEN_ON,62.0,1,0,25.6,0,off,0,on,off,52,-1,1.424,0,0.0572,0.031,com.whatsapp,45.253,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.019,0.138,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 07:45:00,0.026500000000000003,0,android.intent.action.SCREEN_OFF,62.0,3,0,30.15,0,off,0,on,off,51,-1,1.4275,0,0.0572,0.031,com.whatsapp,45.322,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.088,0.142,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 08:00:00,0.026500000000000003,0,android.intent.action.SCREEN_OFF,62.0,3,0,30.15,0,off,0,on,off,51,-1,1.4275,0,0.0572,0.031,com.whatsapp,45.322,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.088,0.142,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 08:15:00,0.014,0.0,android.intent.action.SCREEN_OFF,62.0,5,0,26.8,0,off,0,on,off,51,-1,1.4275,0,0.0573,0.031,com.whatsapp,45.322,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.088,0.143,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 08:30:00,0.018000000000000002,-0.005,android.intent.action.SCREEN_OFF,62.0,5,0,25.15,0,off,0,on,off,51,-1,1.4275,0,0.0573,0.031,com.whatsapp,45.323,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.088,0.143,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 08:45:00,0.021857142857142856,-0.002857142857142857,android.intent.action.SCREEN_OFF,62.0,5.5,0,26.0,0,off,0,off,off,51,-1,1.429,0,0.0573,0.0311,com.whatsapp,45.325,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.09,0.143,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 09:00:00,0.0265,-0.0025,android.intent.action.SCREEN_OFF,11.333333333333334,2,0,28.03333333333333,34,off,0,off,off,49,-1,1.429,0,0.0574,0.0311,com.whatsapp,45.329499999999996,walking,2.5,12786,off,5.0,0,1,off,MEO-CASA2D,cellular,3.095,0.144,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 09:15:00,0.023999999999999997,-0.0033333333333333335,android.intent.action.SCREEN_ON,9.666666666666666,1,0,25.799999999999997,34,off,0,on,off,48,-1,1.43,0,0.0574,0.0311,com.google.android.youtube,45.341499999999996,still,2.5,12786,off,5.0,2,3,on,MEO-CASA2D,cellular,3.103666666666667,0.145,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 09:30:00,0.030666666666666665,0,SensorWorker,18.333333333333332,1,0,23.9,34,off,0,on,off,48,-1,1.43,0,0.0574,0.0312,com.google.android.youtube,45.345,still,2.5,12786,off,5.0,2,3,on,MEO-CASA2D,cellular,3.111,0.145,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 09:45:00,0.030000000000000002,-0.0033333333333333335,android.intent.action.SCREEN_ON,89.33333333333333,2,0,22.8,34,off,0,on,off,48,-1,1.43,0,0.0574,0.0312,com.google.android.youtube,45.345,still,2.5,12786,off,5.0,2,3,on,MEO-CASA2D,cellular,3.111,0.145,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 10:00:00,0.024,0.0,android.intent.action.SCREEN_ON,89.33333333333333,1,0,22.8,34,off,0,on,off,48,-1,1.43,0,0.0575,0.0312,com.google.android.youtube,45.345,still,2.5,12786,off,5.0,2,3,on,MEO-CASA2D,cellular,3.111,0.145,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 10:15:00,0.028000000000000004,-0.002857142857142857,android.intent.action.SCREEN_ON,4105.636363636364,3.5,0,20.75,164.0,off,0,on,off,47,-1,1.431,0,0.0576,0.0312,net.pluservice.Arriva,45.346,unknown,2.5,12786,off,5.0,2,3,on,MEO-CASA2D,cellular,3.112,0.146,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 10:30:00,0.031,0.0,android.intent.action.SCREEN_ON,6,3.5,0,21.3,164.0,off,0,on,off,46,-1,1.431,0,0.0576,0.0313,net.pluservice.Arriva,45.346,unknown,2.5,12786,off,5.0,2,3,on,MEO-CASA2D,cellular,3.112,0.146,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 10:45:00,0.031,0.0,android.intent.action.SCREEN_ON,6,3.5,0,21.3,164.0,off,0,on,off,46,-1,1.431,0,0.0576,0.0313,net.pluservice.Arriva,45.346,unknown,2.5,12786,off,5.0,2,3,on,MEO-CASA2D,cellular,3.112,0.146,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 11:00:00,0.027500000000000004,0,android.intent.action.SCREEN_ON,0,9,0,21.85,164.0,off,0,on,off,46,-1,1.431,0,0.0577,0.0313,net.pluservice.Arriva,45.347,unknown,2.5,12787,off,5.0,2,3,on,MEO-CASA2D,cellular,3.112,0.146,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 11:15:00,0.024666666666666667,-0.0033333333333333335,SensorWorker,82.66666666666667,5.333333333333333,0,30.3,255,off,0,on,off,43.333333333333336,-1,1.435,0,0.0577,0.0314,com.instagram.android,45.3765,in_vehicle,5,12787,off,5.0,0,1,on,MEO-CASA2D,cellular,3.1425,0.1495,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 11:30:00,0.023666666666666666,-0.005,SensorWorker,80.5,5,0,31.55,185,off,0,on,off,41,-1,1.44,0,0.05785,0.0315,com.instagram.android,45.3975,still,0,12787,off,5.0,0,1,on,MEO-CASA2D,cellular,3.169,0.1535,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 11:45:00,0.026,-0.005,SensorWorker,231.33333333333334,6.5,0,32.2,185,off,0,on,off,40,-1,1.44,0,0.058050000000000004,0.0315,com.sec.android.app.popupcalculator,45.404,unknown,0,12787,off,5.0,0,1,on,MEO-CASA2D,cellular,3.17,0.155,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 12:00:00,0.03275,-0.0025,SensorWorker,214.0,5,0,32.65,115,off,0,off,off,38.5,-1,1.4415,0,0.0582,0.0316,com.instagram.android,45.43233333333333,still,0,12787,off,5.0,11,11,on,MEO-CASA2D,cellular,3.1983333333333337,0.157,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 12:15:00,0.021,0.0,SensorWorker,0,5,0,31.2,115,off,0,off,off,37,-1,1.4415,0,0.0583,0.0316,com.instagram.android,45.444,still,0,12787,off,5.0,11,11,on,MEO-CASA2D,cellular,3.21,0.157,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 12:30:00,0.024,0.0,SensorWorker,0,5,0,25.7,115,off,0,off,off,37,-1,1.4415,0,0.0583,0.0316,com.instagram.android,45.444,still,0,12787,off,5.0,11,11,on,MEO-CASA2D,cellular,3.21,0.157,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 12:45:00,0.028,0.0,SensorWorker,0,8,0,22.2,115,off,0,off,off,37,-1,1.4415,0,0.0583,0.0316,com.instagram.android,45.444,still,0,12787,off,5.0,11,11,on,MEO-CASA2D,cellular,3.21,0.157,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 13:00:00,0.032,0.0,SensorWorker,0,8,0,19.4,115,off,0,off,off,36,-1,1.4415,0,0.0584,0.0316,com.instagram.android,45.445,still,0,12787,off,5.0,11,11,on,MEO-CASA2D,cellular,3.21,0.157,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 13:15:00,0.036,0.0,SensorWorker,0,9,0,19.4,115,off,0,off,off,36,-1,1.4415,0,0.0584,0.0316,com.instagram.android,45.445,still,0,12787,off,5.0,11,11,on,MEO-CASA2D,cellular,3.211,0.157,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 13:30:00,0.02,0.0,SensorWorker,0,11,0,18.0,115,off,0,off,off,35,-1,1.4415,0,0.0585,0.0317,com.instagram.android,45.445,still,0,12787,off,5.0,11,11,on,MEO-CASA2D,cellular,3.211,0.157,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 13:45:00,0.027,-0.005,android.intent.action.SCREEN_ON,210.0,11,0,18.0,43,off,0,on,off,35,-1,1.4415,0,0.0586,0.0317,com.instagram.android,45.446,still,0,12788,off,5.0,11,11,on,MEO-CASA2D,cellular,3.211,0.157,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
