last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 05:40:21.029475
app_memory,0.014,2023-01-27 05:41:34.584011
app_memory,0.016,2023-01-27 05:44:36.732742
app_memory,0.017,2023-01-27 05:45:12.582144
interactive,on,2023-01-27 05:45:12.588214
app_memory,0.018,2023-01-27 05:45:12.662512
screen_brightness,39,2023-01-27 05:45:12.667366
app_memory,0.014,2023-01-27 05:45:12.916991
last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 05:45:12.922508
app_memory,0.016,2023-01-27 05:45:32.269889
battery_state,charging,2023-01-27 05:45:32.271896
charger_type,none,2023-01-27 05:45:32.275376
battery_temperature,19.8,2023-01-27 05:45:32.277400
battery_power,0.0,2023-01-27 05:45:32.279235
last_update_trigger,android.intent.action.ACTION_POWER_DISCONNECTED,2023-01-27 05:45:32.283792
active_notification_count,2,2023-01-27 05:45:32.285620
app_memory,0.018,2023-01-27 05:45:37.704649
battery_level,100,2023-01-27 05:45:37.707895
battery_state,not_charging,2023-01-27 05:45:37.709782
is_charging,off,2023-01-27 05:45:37.711624
battery_temperature,19.9,2023-01-27 05:45:37.715119
battery_power,0.0,2023-01-27 05:45:37.716938
app_memory,0.02,2023-01-27 05:45:45.383473
battery_power,0.0,2023-01-27 05:45:45.385521
screen_brightness,1,2023-01-27 05:45:45.389511
last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 05:45:45.391396
interactive,off,2023-01-27 05:45:45.393239
app_memory,0.011,2023-01-27 05:49:03.840859
battery_temperature,20.0,2023-01-27 05:49:03.842886
battery_power,0.0,2023-01-27 05:49:03.846487
last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 05:49:03.848339
app_memory,0.013,2023-01-27 05:50:45.205495
battery_temperature,19.9,2023-01-27 05:50:45.208912
battery_power,0.0,2023-01-27 05:50:45.210905
app_rx_gb,0.0032,2023-01-27 05:51:20.219533
app_memory,0.015,2023-01-27 05:51:20.222860
battery_power,0.0,2023-01-27 05:51:20.224933
last_update_trigger,android.net.wifi.STATE_CHANGE,2023-01-27 05:51:20.226942
app_tx_gb,0.0019,2023-01-27 05:53:05.565561
app_memory,0.019,2023-01-27 05:53:05.567560
battery_temperature,19.8,2023-01-27 05:53:05.571126
battery_power,0.0,2023-01-27 05:53:05.572988
last_update_trigger,SensorWorker,2023-01-27 05:53:05.574849
total_rx_gb,0.829,2023-01-27 05:53:05.582347
app_memory,0.015,2023-01-27 05:55:45.172489
battery_power,0.0,2023-01-27 05:55:45.175951
last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 05:55:45.177913
app_memory,0.017,2023-01-27 05:58:51.711712
battery_power,0.0,2023-01-27 05:58:51.713905
app_memory,0.018,2023-01-27 06:00:01.638794
battery_power,0.0,2023-01-27 06:00:01.640825
app_memory,0.01,2023-01-27 06:00:02.462712
battery_power,0.0,2023-01-27 06:00:02.464763
screen_brightness,39,2023-01-27 06:00:02.466625
interactive,on,2023-01-27 06:00:02.470679
app_memory,0.013,2023-01-27 06:00:12.700573
battery_power,0.0,2023-01-27 06:00:12.703821
last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 06:00:12.705792
app_memory,0.015,2023-01-27 06:00:19.427222
battery_power,0.0,2023-01-27 06:00:19.429432
screen_brightness,1,2023-01-27 06:00:19.431280
last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 06:00:19.435864
interactive,off,2023-01-27 06:00:19.437761
app_memory,0.016,2023-01-27 06:03:49.919109
battery_temperature,19.3,2023-01-27 06:03:49.921162
battery_power,0.0,2023-01-27 06:03:49.922984
last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 06:03:49.928048
app_memory,0.018,2023-01-27 06:05:19.325693
battery_power,0.0,2023-01-27 06:05:19.327802
app_memory,0.014,2023-01-27 06:07:31.962827
battery_power,0.0,2023-01-27 06:07:31.966014
screen_brightness,39,2023-01-27 06:07:31.967951
last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 06:07:31.969856
interactive,on,2023-01-27 06:07:31.975592
light_sensor,4,2023-01-27 06:07:31.998611
app_memory,0.015,2023-01-27 06:07:32.026639
battery_power,0.0,2023-01-27 06:07:32.029886
app_rx_gb,0.0033,2023-01-27 06:07:42.827596
app_memory,0.02,2023-01-27 06:07:42.830979
battery_power,0.0,2023-01-27 06:07:42.833020
last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 06:07:42.834832
light_sensor,0,2023-01-27 06:07:42.838412
app_memory,0.01,2023-01-27 06:07:42.906010
battery_power,0.0,2023-01-27 06:07:42.909339
app_memory,0.012,2023-01-27 06:07:42.994797
battery_power,0.0,2023-01-27 06:07:42.996754
