interactive,on,2023-01-27 00:29:10.230622
detected_activity,unknown,2023-01-27 00:35:54.274721
app_memory,0.019,2023-01-27 00:35:54.276803
volume_level_music,15,2023-01-27 00:35:54.280403
volume_level_accessibility,15,2023-01-27 00:35:54.282280
battery_level,63,2023-01-27 00:35:54.284008
battery_temperature,30.8,2023-01-27 00:35:54.287571
battery_power,0.0,2023-01-27 00:35:54.289590
screen_brightness,95,2023-01-27 00:35:54.291366
last_used_app,com.android.chrome,2023-01-27 00:35:54.295542
last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 00:35:54.297347
wifi_link_speed,57,2023-01-27 00:35:54.299102
wifi_signal_strength,-58,2023-01-27 00:35:54.303534
interactive,off,2023-01-27 00:35:54.305389
total_rx_gb,1.639,2023-01-27 00:35:54.311560
total_tx_gb,0.095,2023-01-27 00:35:54.315071
app_memory,0.021,2023-01-27 00:36:21.645875
battery_temperature,30.4,2023-01-27 00:36:21.647906
battery_power,0.0,2023-01-27 00:36:21.649864
last_update_trigger,android.media.AUDIO_BECOMING_NOISY,2023-01-27 00:36:21.656592
light_sensor,29,2023-01-27 00:36:21.658418
wifi_link_speed,57,2023-01-27 00:36:21.662366
wifi_signal_strength,-54,2023-01-27 00:36:21.664174
interactive,on,2023-01-27 00:36:21.665985
app_memory,0.022,2023-01-27 00:36:22.171422
headphones,off,2023-01-27 00:36:22.173497
volume_level_call,5,2023-01-27 00:36:22.177665
volume_level_music,12,2023-01-27 00:36:22.179676
volume_level_accessibility,12,2023-01-27 00:36:22.181568
last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 00:36:22.186322
light_sensor,28,2023-01-27 00:36:22.188825
wifi_link_speed,86,2023-01-27 00:36:22.190563
app_memory,0.023,2023-01-27 00:36:22.269742
detected_activity,still,2023-01-27 00:36:53.349567
app_memory,0.014,2023-01-27 00:36:53.351657
battery_temperature,29.2,2023-01-27 00:36:53.353508
battery_power,0.0,2023-01-27 00:36:53.357609
last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 00:36:53.359365
wifi_link_speed,104,2023-01-27 00:36:53.361181
wifi_signal_strength,-56,2023-01-27 00:36:53.362878
interactive,off,2023-01-27 00:36:53.366879
pressure_sensor,1014.7,2023-01-27 00:36:53.368728
app_memory,0.016,2023-01-27 00:37:34.025555
battery_temperature,27.4,2023-01-27 00:37:34.027748
battery_power,0.0,2023-01-27 00:37:34.031656
screen_brightness,81,2023-01-27 00:37:34.033524
last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 00:37:34.035211
wifi_link_speed,130,2023-01-27 00:37:34.039223
interactive,on,2023-01-27 00:37:34.041104
total_tx_gb,0.096,2023-01-27 00:37:34.048856
app_rx_gb,0.0206,2023-01-27 00:37:39.154616
